nombre;tipo;detalle_tipo_rotacion;tema;fecha_edicion;fecha_inicio;fecha_fin;anio;mes;dia_inicio;dia_fin;fecha_texto;sitioWeb;categoria;frecuencia;agrupacion;provincia;entidadOrganizadora;sedeRaw;localidad;sedeOriginalLLM;sedeRaw_corregida;sedeMatchScore;sedeRequiereRevision;entidadOriginalLLM;matchScore;requiereRevision
Networking & After de AMAVyT;Encuentro;Nacional;Turismo y hotelería;2025-05-12;2025-05-09;2025-05-09;2025;mayo;9;9;viernes 9 de mayo;https://www.maipu.gob.ar/mas-de-1000-personas-visitaron-el-networking-turistico-realizado-en-maipu/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Asociación Mendocina de Agencias de Viajes y Turismo;Hotel Esplendor Mendoza;Desconocido;Complejo Arena Maipú;Arena Maipú;90.0;No;Asociación Mendocina de Agencias de Viajes y Turismo (AMAVyT);95.0;No
Networking & After;Encuentro;Nacional - Regional (Cuyo);Turismo y hotelería;2025-05-06;2025-05-09;2025-05-09;2025;mayo;9;9;el viernes 9 de mayo;https://www.maipu.gob.ar/maipu-sera-sede-de-un-networking-turistico-con-prestadores-de-todo-el-pais/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Hotel Esplendor del Arena Maipú;MAIPU;Hotel Esplendor del Arena Maipú.;Arena Maipú;90.0;No;Municipalidad de Maipú;86.0;Sí
65 Aniversario de la Universidad de Mendoza;Convención;Provincial;Educación;2025-05-13;2025-05-13;2025-05-13;2025;mayo;13;13;13 de mayo de 2025;https://um.edu.ar/noticias/la-um-festejo-su-65a-aniversario/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad de Mendoza;Universidad de Mendoza;MENDOZA;Mendoza;Universidad de Mendoza (UM);90.0;No;Universidad de Mendoza;100.0;No
Mitos Cuyanos;Evento Cultural;Provincial;Cultura;2025-05-16;2025-05-18;2025-05-18;2025;mayo;18;18;el día domingo 18 desde las 19 hs;https://www.maipu.gob.ar/10602-2/;Corporativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Ozamis 914;MAIPU;Museo Nacional del Vino y la Vendimia;MUSEO NACIONAL DEL VINO Y LA VENDIMIA;100.0;No;Municipalidad de Maipú.;86.0;Sí
Aniversario Godoy Cruz;Otro tipo de evento;Local;Otro;2025-05-08;2025-05-10;2025-05-11;2025;mayo;10;11;del 10 al 11 de mayo;https://www.godoycruz.gob.ar/170o-aniversario-godoy-cruz-se-celebra-lo-grande3/;Turismo y celebraciones;Anual;Otro tipo de evento;Mendoza;Municipalidad de Godoy Cruz;;MENDOZA;Espacio Arizu;Espacio Arizu;100.0;No;Municipalidad de Godoy Cruz;100.0;No
IA y tecnología en Mendoza;Encuentro;Nacional - Regional (Cuyo);Tecnología;2025-05-09;2025-05-10;2025-05-10;2025;mayo;10;10;Sábado 10 de mayo, de 9 a 19;https://www.mendoza.gov.ar/prensa/mendoza-se-posiciona-como-polo-de-innovacion-tecnologica-con-un-gran-evento-sobre-ia/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Nave Cultural, Ciudad de Mendoza;Desconocido;Nave Cultural;Nave Cultural;100.0;No;Gobierno de Mendoza;100.0;No
Jornada Interdisciplinaria de Seguridad Vial;Jornada;Nacional - Regional (Cuyo);Seguridad;2025-05-29;2025-06-24;2025-06-25;2025;junio;24;25;del 24 y 25 de junio;https://colabogmza.com.ar/invitan-a-jornada-interdisciplinaria-de-seguridad-vial/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Colegio de abogados y procuradores de Salta;Nave Cultural, Juan Agustín Maza 250;MENDOZA;ERROR;ERROR;0.0;Sí;Colegio de Abogados y Procuradores;95.0;No
Fluidez y Comprensión Lectora: Mendoza comparte su experiencia;Conferencia;Local;Educación;2025-05-26;;;2025;mayo;;;referentes chilenos y de la provincia de La Pampa llegaron a nuestra provincia con el fin de conocer a fondo la metodología y la manera de aplicar los resultados educativos que se obtienen mediante el operativo del Censo que Mendoza aplica...;https://www.mendoza.gov.ar/prensa/fluidez-y-comprension-lectora-mendoza-comparte-su-experiencia-en-la-region/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;no especificada;Desconocido;Casa de Gobierno.;Casa de Gobierno de Mendoza;90.0;No;Gobierno de Mendoza;100.0;No
Temas, problemas y debates sobre el futuro de la organización territorial de Mendoza;Jornada;NS/NC;Geografia;2025-01-01;2025-03-21;;2025; marzo, abril, mayo, agosto, septiembre, octubre ;21, 15, 23, 8, 5, 9;;viernes 21 de marzo, martes 15 de abril, viernes 23 de mayo, viernes 8 de agosto, viernes 5 de septiembre y jueves 9 de octubre;https://ffyl.uncuyo.edu.ar/cursos/item/geografia-y-formacion-ciudadana-temas-problemas-y-debates-sobre-el-futuro-de-la-organizacion-territorial-de-mendoza;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo (UNCuyo);Aula C-12 de la FFyL de la UNCUYO;MENDOZA;"FFyL 
Aula C-12";NO_MATCH;49.0;Sí;Universidad Nacional de Cuyo (UNCuyo);100.0;No
Geografía y formación ciudadana. Temas, problemas y debates sobre el futuro de la organización territorial de Mendoza;Congreso;Local;Geografia;2025-01-01;2025-03-21;2025-10-09;2025;marzo/octubre;21;9;del viernes 21 de marzo al jueves 9 de octubre de 2025;https://ffyl.uncuyo.edu.ar/cursos/item/geografia-y-formacion-ciudadana-temas-problemas-y-debates-sobre-el-futuro-de-la-organizacion-territorial-de-mendoza;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo (UNCuyo);Facultad de Filosofía y Letras (FFyL) de la Universidad Nacional de Cuyo (UNCuyo);Desconocido;Aula C-12 de la Facultad de Filosofía y Letras (FFyL) de la UNCUYO;NO_MATCH;86.0;Sí;Universidad Nacional de Cuyo (UNCUYO);100.0;No
Día de los Jardines;Evento Deportivo Nacional;NS/NC;Deporte y ocio;2025-05-23;2025-05-23;2025-05-23;2025;mayo;23;23;23 de mayo de 2025;https://www.mendoza.gov.ar/prensa/deportes-celebro-el-dia-de-los-jardines-con-una-jornada-recreativa-en-el-aconcagua-arena/;Gubernamental;Anual;Fuera del alcance del OETR;Mendoza;Gobierno de Mendoza;Aconcagua Arena;Desconocido;Aconcagua Arena.;NO_MATCH;86.0;Sí;Gobierno de Mendoza;100.0;No
Congreso Nacional de Cardiología 2025;Congreso;Nacional - Regional (Cuyo);Medicina;2025-05-27;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;un importante hotel del Gran Mendoza;Desconocido;Gran Mendoza.;NO_MATCH;86.0;Sí;Prensa Gobierno de Mendoza;95.0;No
60Âº aniversario de la Universidad del Aconcagua;Otro tipo de evento;Local;Educación;2025-05-17;2025-05-17;2025-05-17;2025;mayo;17;17;este viernes su 60Âº aniversario;https://www.mendovoz.com/ciudad/2025/5/17/la-universidad-del-aconcagua-celebro-su-60-aniversario-con-un-emotivo-acto-en-ciudad-156262.html;Académico;Anual;OTRO;Mendoza;Universidad del Aconcagua;Universidad del Aconcagua de la calle Catamarca;MENDOZA;No se menciona la locación principal donde se celebro el aniversario. Sin embargo, se menciona la ciudad donde se celebro: Mendoza;NO_MATCH;86.0;Sí;Universidad del Aconcagua;100.0;No
Conversaciones con Daniel Arroyo en la FCPyS;Encuentro;Nacional;Ciencias sociales;2025-10-01;2025-05-19;2025-05-19;2025;;;;19 de mayo de 2025;https://fcp.uncuyo.edu.ar/el-politogo-daniel-arroyo-estuvo-en-la-fcpys;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Facultad de Ciencias Políticas y Sociales;Facultad de Ciencias Políticas y Sociales (FCPyS);Desconocido;FCPyS - Facultad de Ciencias Políticas y Sociales;NO_MATCH;86.0;Sí;Facultad de Ciencias Políticas y Sociales, UNCUYO;95.0;No
La Velada de Gala Patriótica;Evento Cultural;Nacional - Regional (Cuyo);Cultura;2025-05-01;2025-05-24;2025-05-25;2025;mayo;24;25;Este sábado 24 de mayo, a las 21.30;https://www.mendoza.gov.ar/prensa/la-velada-de-gala-patriotica-se-celebrara-con-markama-sinfonico-en-el-teatro-independencia/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Teatro Independencia;MENDOZA;Teatro Independencia;Teatro Independencia;100.0;No;Gobierno de Mendoza;100.0;No
Ciudad Patrimonial ;Evento Cultural;Local;Cultura;2025-05-15;;;2025;;;;sábado 17 de mayo, a las 10 de la mañana;https://www.mendovoz.com/eskpe/2025/5/15/ciudad-de-mendoza-invita-redescubrir-su-historia-con-una-visita-al-ex-hospital-emilio-civit-156154.html;Gubernamental;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;NO_MATCH;ex Hospital Emilio Civit;Desconocido;Ex Hospital Emilio Civit;NO_MATCH;86.0;Sí;Ciudad de Mendoza;86.0;Sí
Abel Pintos - Cordillera & mar;Evento Cultural;Nacional;Cultura;2025-05-08;2025-06-06;;2025;junio;6;;viernes, 6 de junio;https://www.mendovoz.com/eskpe/2025/5/8/este-viernes-salen-la-venta-las-entradas-para-ver-abel-pintos-en-mendoza-155943.html;Otro;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;NO_MATCH;Maza y Emilio Civit, Maipú;Desconocido;Arena Maipú Stadium;Arena Maipú;90.0;No;MendoVoz;72.0;Sí
Día de la Ingeniería: el CoRSEOC expone sobre actualizaciones del Reglamento INPRES-CIRSOC 103;Exposición;Local;Seguridad;2025-05-29;2025-06-06;2025-06-06;2025;junio;6;6;viernes 6 de junio a las 19:15 h;https://www.copigmza.org.ar/dia-de-la-ingenieria-el-corseoc-expone-sobre-actualizaciones-del-reglamento-inpres-cirsoc-103/;Gubernamental;Anual;FERIAS Y EXPOSICIONES;Mendoza;NO_MATCH;Auditorio del Consejo Profesional de Ingenieros y Geólogos de Mendoza (CoPIG);MENDOZA;Auditorio del Consejo Profesional de Ingenieros y Geólogos de Mendoza (CoPIG);Consejo Profesional de Ingenieros y Geólogos de Mendoza;95.0;No;CoPIG (Consejo Profesional de Ingenieros y Geólogos de Mendoza);86.0;Sí
Primer Encuentro Mendocino de Pastelería;Encuentro;Local;Gastronomía;2025-05-22;2025-06-14;2025-06-15;2025;junio;14;15;14 y 15 de junio;https://www.godoycruz.gob.ar/godoy-cruz-sera-sede-del-primer-encuentro-mendocino-pasteleria/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Godoy Cruz;Espacio Arizu, ubicado en calle Belgrano 1322, Godoy Cruz;Desconocido;Espacio Arizu;Espacio Arizu;100.0;No;Municipalidad.;90.0;No
El Arte del Encuentro;Otro tipo de evento;Local;Arte y diseño;2024-05-21;;;2025;;6;;viernes 6 de junio a las 21:30H;https://www.godoycruz.gob.ar/toquinho-presenta-arte-del-encuentro-teatro-plaza/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Godoy Cruz;Teatro Plaza de Godoy Cruz;MENDOZA;Teatro Plaza;Teatro Plaza;100.0;No;"No hay un nombre de entidad organizadora principal en el texto. Sin embargo, se menciona ""Municipalidad de Godoy Cruz"" que podría ser la entidad responsable de los eventos culturales en la zona.";90.0;No
Taller de orientación parental: consejos para acompañar la crianza y fortalecer la familia;Seminario;Local;Educación;2025-05-17;2025-06-02;2025-06-09;2025;junio;2;9;los lunes 2 y 9 de junio;https://www.godoycruz.gob.ar/taller-orientacion-parental-consejos-acompanar-la-crianza-fortalecer-la-familia/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Godoy Cruz;Sala de capacitación de la Secretaría de Desarrollo Humano, ala norte del Hiper Libertad;Desconocido;Sala de capacitación de la Secretaría de Desarrollo Humano;NO_MATCH;86.0;Sí;Municipalidad de Godoy Cruz;100.0;No
La UNCUYO recibe la visita de la universidad más prestigiosa de Australia;Encuentro;Nacional - Regional (Cuyo);Educación;2025-04-15;2025-05-14;2025-05-15;2025;mayo;15;15;15 de mayo de 2025;https://www.uncuyo.edu.ar/prensa/la-uncuyo-recibe-la-visita-de-la-universidad-mas-prestigiosa-de-australia;Académico;Anual;Desconocido;Mendoza;NO_MATCH;Rectorado y Facultades de Ingeniería (FING), de Ciencias Exactas y Naturales (FCEN) y de Ciencias Aplicadas a la Industria (FCAI;Desconocido;"Mendoza, Argentina.
Centro Universitario / M5502JMA";NO_MATCH;86.0;Sí;La Universidad Curtin.;86.0;Sí
Día de la Ingeniería;Exposición;Nacional - Regional (Cuyo);Arquitectura;2025-06-06;2025-06-06;2025-06-06;2025;Junio;6;8;6 de junio;https://www.copigmza.org.ar/dia-de-la-ingenieria-el-corseoc-expone-sobre-actualizaciones-del-reglamento-inpres-cirsoc-103/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Auditorio del Consejo Profesional de Ingenieros y Geólogos de Mendoza;MENDOZA;Auditorio del Consejo Profesional de Ingenieros y Geólogos de Mendoza.;Consejo Profesional de Ingenieros y Geólogos de Mendoza;95.0;No;CoRSEOC;68.0;Sí
Salida de campo para recorrer Proyecto San Jorge (Uspallata);Encuentro;Local;Ciencias naturales y exactas;2025-05-29;2025-06-07;;2025;junio;7;;7 de junio;https://www.copigmza.org.ar/por-el-dia-del-geologo-se-realizara-una-salida-de-campo-para-recorrer-proyecto-san-jorge-uspallata/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Uspallata;USPALLATA;Uspallata.;Gran Hotel Uspallata;90.0;No;Consejo Profesional de Ingenieros y Geólogos de Mendoza.;86.0;Sí
¡Celebremos juntos en el Sunset del Graduado!;Evento Cultural;Nacional - Regional (Cuyo);Economía;2025-05-26;2025-06-07;2025-06-07;2025;junio;7;7;sábado 7 de junio;https://cpcemza.org.ar/A6072_celebremos-juntos-en-el-sunset-del-graduado;Asociativo;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;Consejo Profesional de Ciencias Económicas;Campus Manuel Belgrano (calle Terrada 6612, Luján de Cuyo);Desconocido;Campus Manuel Belgrano;Campus Dr. Manuel Belgrano;95.0;No;Consejo Profesional de Ciencias Económicas de Mendoza;95.0;No
Peña del Egresado 2025;Encuentro;Nacional - Regional (Cuyo);Educación;2025-05-21;2025-05-24;2025-05-24;2025;mayo;24;24;el sábado 24 de mayo de 2025;https://www.copigmza.org.ar/el-consejo-profesional-de-ingenieros-y-geologos-acompana-y-celebra-la-invitacion-de-la-facultad-de-ciencias-agrarias-a-la-pena-del-egresado-2025/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;jardines de la Facultad de Ciencias Agrarias;Desconocido;Universidad Nacional de Cuyo;Universidad Nacional de Cuyo (UNCUYO);95.0;No;El Consejo Profesional de Ingenieros y Geólogos de Mendoza (CoPIG);86.0;Sí
Celebración del Día de los Jardines de Infantes;Jornada;Provincial;Educación;2025-05-28;2025-05-28;2025-05-28;2025;mayo;28;28;28 DE MAYO, 2025;https://www.mendoza.gov.ar/prensa/celebracion-del-dia-de-los-jardines-de-infantes-en-el-espacio-cultural-julio-le-parc/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Espacio Cultural Julio Le Parc;Desconocido;Espacio Cultural Le Parc;Espacio Cultural Julio Le Parc;95.0;No;Subsecretaría de Cultura;86.0;Sí
Expo Foro 2025 – Mendoza Industrial: Producción Sostenible;Foro;Nacional;Industria/Industrial;2020-12-01;2025-09-02;2025-09-04;2025;septiembre;2;4;los días 2, 3 y 4 de septiembre;https://femza.org.ar/2025/05/16/inteligencia-artificial-para-negocios-minoristas/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Federación Económica de Mendoza;Espacio Cultural Julio Le Parc;GUAYMALLEN;Espacio Cultural Julio Le Parc;Espacio Cultural Julio Le Parc;100.0;No;Federación Económica de Mendoza;100.0;No
Con La gracia interna;Workshop;Nacional - Regional (Cuyo);Cultura;2025-05-01;2025-05-23;2025-05-24;2025;mayo;23;24;23 y 24 de mayo;https://www.mendoza.gov.ar/prensa/manu-fanego-llega-a-mendoza-para-ofrecer-un-workshop-de-actuacion/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Sala Circular, Espacio Cultural Julio Le Parc (Mitre y Godoy Cruz, Guaymallén);GUAYMALLEN;Espacio Cultural Julio Le Parc;Espacio Cultural Julio Le Parc;100.0;No;Prensa Gobierno de Mendoza;95.0;No
Desconocido;Encuentro;NS/NC;Educación;2025-05-13;2025-05-13;;2025;Mayo;13;;13 de Mayo, 2025;https://www.mendoza.gov.ar/prensa/educacion-se-realizo-el-tercer-encuentro-de-lideres-de-asistencia/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Espacio Cultural Julio Le Parc;GUAYMALLEN;Espacio Cultural Julio Le Parc;Espacio Cultural Julio Le Parc;100.0;No;Gobierno de Mendoza;100.0;No
Gran Peña del 25 de Mayo;Evento Cultural;Local;Cultura;2025-05-12;2025-05-25;2025-05-25;2025;mayo;25;25;el 25 de mayo;https://www.guaymallen.gob.ar/los-festejos-por-el-25-de-mayo-sera-en-el-espacio-cultural-julio-le-parc/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;RED ARGENTINA DE MUNICIPIOS FRENTE AL CAMBIO CLIMÁTICO;Espacio Cultural Julio Le Parc, ubicado en el Mitre, casi esquina Godoy Cruz, distrito Belgrano.;GUAYMALLEN;Espacio Cultural Julio Le Parc - Guaymallén;Espacio Cultural Julio Le Parc;95.0;No;MUNICIPIO;90.0;No
La noche de las ideas;Encuentro;Nacional - Regional (Cuyo);Multisectorial;2025-05-12;2025-05-12;2025-05-13;2025;mayo;12;13;del martes 12 de mayo, 2025 Hasta el martes 13 de mayo;https://www.mendoza.gov.ar/prensa/sigue-la-noche-de-las-ideas-en-el-espacio-le-parc/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Espacio Cultural Julio Le Parc (Mitre y Godoy Cruz de Guaymallén);MENDOZA;Espacio Le Parc;NO_MATCH;86.0;Sí;Prensa Gobierno de Mendoza;95.0;No
La Noche de las Ideas;Evento Cultural;Nacional - Regional (Centro);Multideportes;2025-05-01;2025-05-11;2025-05-13;2025;mayo;11;13;del 11 al 13 de mayo;https://www.mendoza.gov.ar/prensa/esta-es-la-agenda-del-espacio-cultural-julio-le-parc-para-los-proximos-dias/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Espacio Cultural Julio Le Parc (Mitre y Godoy Cruz, Guaymallén);GUAYMALLEN;Julio Le Parc;Julio LeParc;96.0;No;Gobierno de Mendoza;100.0;No
Fogones Culturales y Noche de las Ideas;Evento Cultural;Local;Cultura;2024-12-01;2025-05-11;2025-05-25;2025;mayo;11;25;del 11 al 25 de mayo, 2025;https://www.mendoza.gov.ar/prensa/fogones-culturales-y-noche-de-las-ideas-espacios-de-encuentro-para-pensar-en-comunidad/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;San Martín, General Alvear, San Carlos, Lavalle;Desconocido;"Espacio Le Parc";NO_MATCH;86.0;Sí;"Alianza Francesa de Mendoza";86.0;Sí
De tus luces y sombras;Evento Cultural;Local;Arte y diseño;2025-05-30;2025-06-06;2025-06-25;2025;junio;6;25;6 de junio a 25 de junio;https://www.guaymallen.gob.ar/de-tus-luces-y-sombras-hector-dieguez-expone-sus-obras-en-salas-de-arte-libertad/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Salas de Arte Libertad, Libertad 466 de Villa Nueva, Guaymallén, Mendoza, Argentina;Desconocido;Salas de Arte Libertad;NO_MATCH;86.0;Sí;Salas de Arte Libertad;86.0;Sí
Congreso Nacional de Cardiología 2025;Congreso;Nacional - Regional (Cuyo);Medicina;2025-05-27;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;en un importante hotel del Gran Mendoza;Desconocido;Mendoza;Universidad de Mendoza (UM);90.0;No;Gobierno de Mendoza;100.0;No
Conversaciones con Daniel Arroyo en la FCPyS;Encuentro;Local;Ciencias históricas y sociales;2025-05-19;2025-05-16;;2025;mayo;16;;;https://fcp.uncuyo.edu.ar/el-politogo-daniel-arroyo-estuvo-en-la-fcpys;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Facultad de Ciencias Políticas y Sociales;Facultad de Ciencias Políticas y Sociales;Desconocido;Facultad de Ciencias Políticas y Sociales.;NO_MATCH;86.0;Sí;Facultad de Ciencias Políticas y Sociales;100.0;No
XLII Congreso Nacional de Cardiologia 2025;Congreso;Nacional - Regional (Cuyo);Medicina;2025-05-01;2025-05-14;;2025;m mayo;14;;mayo 14, 2025;https://tupungato.gov.ar/?p=46206;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Tupungato;Mendoza, organizado por la región de Cuyo con la participación de importantes invitados, líderes mundiales en cardiología, que se encuentran compartiendo sus conocimientos y experiencias en el Hotel Turismo Tupungato (Av. Belgrano 1060);Desconocido;Hotel Turismo Tupungato;Hotel de Turismo de Tupungato;95.0;No;Municipalidad de Tupungato;100.0;No
Violencia virtual: aspectos y prevención;Jornada;Nacional - Regional (Cuyo);Derecho;2023-12-01;2025-05-13;;2025;mayo;13;;13 de mayo, 2025;https://www.mendoza.gov.ar/prensa/brindaron-charla-sobre-violencia-virtual-aspectos-y-prevencion-destinada-a-adolescentes/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Direccion General de Escuelas;Hotel Turismo de Tupungato;Desconocido;Hotel Turismo de Tupungato;Hotel de Turismo de Tupungato;95.0;No;Dirección General de Escuelas;98.0;No
Congreso Nacional de Cardiología;Congreso;Nacional - Regional (Cuyo);Medicina;2025-05-13;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.guaymallen.gob.ar/salud-y-prevencion-controles-gratuitos-en-la-terminal-de-mendoza-por-el-dia-de-la-hipertension-y-el-congreso-nacional-de-cardiologia/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;RED ARGENTINA DE MUNICIPIOS FRENTE AL CAMBIO CLIMÁTICO;Hotel Hilton Mendoza;Desconocido;Terminal de Mendoza;NO_MATCH;86.0;Sí;MUNICIPIO;90.0;No
Fiesta Nacional de la Ganadería de las Zonas Áridas;Congreso;Local;Agricultura y ganadería;2025-05-10;2025-05-10;2025-12-31;2025;diciembre;10;31;del 10 de mayo de 2025;https://www.mendoza.gov.ar/prensa/con-fondos-del-resarcimiento-mendoza-avanza-en-obras-clave-para-el-desarrollo-del-sur-provincial/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;General Alvear;CIUDAD DE GENERAL ALVEAR;Fiesta Nacional de la Ganadería de las Zonas Áridas;NO_MATCH;86.0;Sí;Gobierno de Mendoza;100.0;No
Universidades mendocinas unidas por la sostenibilidad;Congreso;Nacional - Regional (Cuyo);Ecología y medio ambiente;2025-01-01;2025-04-30;;2025;abril;30;;30 de abril de 2025;https://www.uncuyo.edu.ar/prensa/universidades-mendocinas-unidas-por-la-sostenibilidad;Corporativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo (UNCuyo);;MENDOZA;UNCUYO;Universidad Nacional de Cuyo (UNCUYO);90.0;No;Universidad Nacional de Cuyo (UNCUYO);100.0;No
Todos al Agua;Encuentro;Nacional - Regional (Cuyo);Deporte y ocio;2023-12-01;2025-06-01;2025-06-01;2025;julio;;;este sábado;https://www.godoycruz.gob.ar/biritos-se-sumo-la-inclusion-encuentro-todos-al-agua/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Godoy Cruz;el poli social y deportivo Nº1 de Biritos;Desconocido;Polideportivo Nº1;Polideportivo N°2;94.0;No;Municipalidad de Godoy Cruz;100.0;No
El Arte del Encuentro;Otro tipo de evento;Local;Arte y diseño;2025-05-21;2025-06-06;;2025;junio;6;;el viernes 6 de junio a las 21:30H;https://www.godoycruz.gob.ar/toquinho-presenta-arte-del-encuentro-teatro-plaza/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Godoy Cruz;Teatro Plaza;MENDOZA;Teatro Plaza de Godoy Cruz;Cine Teatro Plaza de Godoy Cruz;95.0;No;Municipalidad de Godoy Cruz;100.0;No
Inauguración del nuevo Centro Social y Sede de la Unión Vecinal Villa Martínez;Otro tipo de evento;Local;Comunitario;2025-05-19;2025-05-19;;2025;mayo;;;este lunes;https://www.godoycruz.gob.ar/se-inauguro-nuevo-centro-social-sede-la-union-vecinal-villa-martinez/;Asociativo;Anual;Otro;Mendoza;NO_MATCH;calle O'Higgins en Villa Mercedes;Desconocido;Calle O'Higgins, entre Sarratea y Pellegrini.;NO_MATCH;86.0;Sí;Unión Vecinal Villa Martínez - Godoy Cruz;86.0;Sí
Un Boim muy Trap 5º Encuentro de Elencos Municipales;Exposición;Nacional - Regional (Centro);Arte y diseño;2025-05-18;2025-05-18;2025-05-18;2025;mayo;18;18;mayo 18;https://www.godoycruz.gob.ar/evento/comicruz1/;Asociativo;Anual;FERIAS Y EXPOSICIONES;Mendoza;Municipalidad de Godoy Cruz;Centro Patrimonial y Artístico Cristoforo Colombo (Tomba 246);GODOY CRUZ;Centro Patrimonial y Artístico Cristoforo Colombo (Tomba 246);Centro Patrimonial y Artístico Cristoforo Colombo;95.0;No;Municipalidad de Godoy Cruz;100.0;No
Fiesta Nacional de la Ganadería;Congreso;Nacional - Regional (Cuyo);Agricultura y ganadería;2025-05-10;2025-07-10;2025-07-12;2025;julio;10;12;mayo 10, 2025 mayo 10, 2025 5:38 pm;https://www.elsol.com.ar/mendoza/sin-obras-no-hay-desarrollo-posible-el-reclamo-de-los-productores-en-la-fiesta-nacional-de-la-ganaderia/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;General Alvear;CIUDAD DE GENERAL ALVEAR;General Alvear;Predio ferial de General Alvear;90.0;No;Cámara de Comercio, Industria, Agricultura y Ganadería de General Alvear.;86.0;Sí
PODEs;Encuentro;Local;Educación;2025-05-29;2025-05-29;;2025;mayo;29;;29 de mayo, 2025;https://www.mendoza.gov.ar/prensa/p-o-d-es-un-programa-que-revincula-a-los-estudiantes-con-el-sistema-educativo/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Universidad de Congreso, ciudad de Mendoza;Desconocido;Universidad de Congreso;Universidad de Congreso;100.0;No;Prensa Gobierno de Mendoza;95.0;No
