nombre;tipo;detalle_tipo_rotacion;tema;fecha_edicion;fecha_inicio;fecha_fin;anio;mes;dia_inicio;dia_fin;fecha_texto;sitioWeb;categoria;frecuencia;agrupacion;provincia;entidadOrganizadora;sedeRaw;localidad;sedeOriginalLLM;sedeRaw_corregida;sedeMatchScore;sedeRequiereRevision;entidadOriginalLLM;matchScore;requiereRevision
Seminario de Posgrado Tutela Procesal del Consumidor;Seminario;Nacional - Regional (Cuyo);Derecho;2025-05-14;2025-06-04;2025-09-03;2025;junio;4;3;a partir del 4 de junio (7 encuentros híbridos);https://derecho.uncuyo.edu.ar/seminario-de-posgrado-tutela-procesal-del-consumidor;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo; Universidad Nacional de Cuyo;MENDOZA;UNCUYO;Universidad Nacional de Cuyo (UNCUYO);90.0;No;"Secretaría de Ciencia, Técnica y Posgrado Universidad Nacional de Cuyo";90.0;No
Mood Primavera;Otro tipo de evento;Local;Entretenimiento, parques y atracciones;2025-09-16;2025-09-20;2025-09-20;2025;sep;;20;20 de septiembre;https://www.unidiversidad.com.ar/pablo-picotto-llega-a-mendoza-con-su-unipersonal-tiempos-modernos;Gubernamental;Anual;FERIAS Y EXPOSICIONES;Mendoza;Universidad Nacional de Cuyo;la Universidad Nacional de Cuyo, junto con la Subsecretaría de Cultura;MENDOZA;Teatro Independencia.;Teatro Independencia;100.0;No;La Universidad Nacional de Cuyo;95.0;No
Niños, niñas y adolescentes en conflicto con la ley penal;Seminario;Nacional - Regional (Cuyo);Derecho;2025-05-26;2025-06-11;2025-06-18;2025;junio;11;18;los miércoles 11 y 18 de junio;https://derecho.uncuyo.edu.ar/seminario-ninos-ninas-y-adolescentes-en-conflicto-con-la-ley-penal;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo;modalidad sincrónica virtual;Desconocido;Facultad de Derecho;Universidad Nacional de Cuyo (UNCUYO) - Facultad de Derecho;90.0;No;Universidad Nacional de Cuyo;100.0;No
Congreso Nacional de Cardiología 2025;Congreso;Nacional - Regional (Cuyo);Ciencias naturales y exactas;2025-05-27;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;un importante hotel del Gran Mendoza;Desconocido;Mendoza;Universidad de Mendoza (UM);90.0;No;Prensa Gobierno de Mendoza;95.0;No
Congreso Nacional de Cardiología 2025;Congreso;Nacional - Regional (Cuyo);Medicina;2025-01-01;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;un importante hotel del Gran Mendoza;MENDOZA;Gran Mendoza.;NO_MATCH;86.0;Sí;Prensa;75.0;Sí
IV Jornadas de Aracnología Mendoza;Jornada;Nacional - Regional (Cuyo);Ciencias naturales y exactas;2025-05-22;2025-10-29;2025-10-31;2025;octubre;29;31;del 29 al 31 de octubre de 2025;https://fcen.uncuyo.edu.ar/iv-jornadas-de-aracnologia-mendoza-2025-un-encuentro-para-profundizar-en-el-estudio-de-los-aracnidos;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Facultad de Ciencias Exactas y Naturales;Facultad de Ciencias Exactas y Naturales de la Universidad Nacional de Cuyo, Padre Jorge Contreras 1300, Parque General San Martín, Mendoza.;Desconocido;"FCEN - Facultad de Ciencias Exactas y Naturales
Padre Jorge Contreras 1300, Parque General San Martín, Mendoza";Parque General San Martín;90.0;No;Facultad de Ciencias Exactas y Naturales (FCEN);95.0;No
IV Jornadas de Aracnología Mendoza;Jornada;Nacional - Regional (Cuyo);Ciencias naturales y exactas;2025-05-22;2025-10-29;2025-10-31;2025;octubre;29;31;del 29 al 31 de octubre de 2025;https://fcen.uncuyo.edu.ar/iv-jornadas-de-aracnologia-mendoza-2025-un-encuentro-para-profundizar-en-el-estudio-de-los-aracnidos;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo;Padre Jorge Contreras 1300, Parque General San Martín, Mendoza;MENDOZA;Padre Jorge Contreras 1300. Parque General San Martín.;Parque General San Martín;90.0;No;Universidad Nacional de Cuyo.;100.0;No
Congreso Nacional de Cardiología 2025;Congreso;Nacional - Regional (Cuyo);Medicina;2025-05-27;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;un importante hotel del Gran Mendoza;Desconocido;Mendoza;Universidad de Mendoza (UM);90.0;No;Prensa Gobierno de Mendoza;95.0;No
Wine Expo;Feria;Local;Alimentos;2025-02-02;2025-08-14;2025-08-15;2025; agosto;14;15;del 14 al 15 de agosto;https://mendoza.puntoapunto.com.ar/wine-expo-2025-comenzo-la-preventa-de-entradas-para-la-feria-de-vinos-mas-convocante-de-mendoza/;Corporativo;Anual;FERIAS Y EXPOSICIONES;Mendoza;NO_MATCH;hotel Hilton, Guaymallén;Desconocido;Hotel Hilton Mendoza;Hilton Mendoza;95.0;No;Wine of Mendoza (WOM), y el Hotel Hilton Mendoza, que permitiría conocer la amplitud de terruños, la calidad y variedad de vinos del país.;86.0;Sí
Primer Encuentro Regional de Teatro Raro;Encuentro;Nacional - Regional (Cuyo);Teatro Raro;2025-05-02;2025-05-02;2025-05-04;2025;Mayo;2;4;Del viernes 2 al domingo 4, 2025;https://www.elsol.com.ar/cultura/musica-y-teatro-en-la-agenda-cultural-del-fin-de-semana/;Corporativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;en Mendoza;MENDOZA;Teatro Independencia, La Nave Cultural y Teatro Plaza;Nave Cultural;90.0;No;Diario El Sol Mendoza;86.0;Sí
Primer Encuentro Regional de Teatro Raro;Encuentro;Nacional - Regional (Cuyo);Arte y diseño;2025-05-02;2025-05-02;2025-05-04;2025;mayo;2;4;del viernes al domingo, 2,3,4 de mayo.;https://www.elsol.com.ar/cultura/musica-y-teatro-en-la-agenda-cultural-del-fin-de-semana/;Cultural;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Mendoza;MENDOZA;"Teatro Independencia, La Nave Cultural, 
Teatro Plaza.";Nave Cultural;90.0;No;Diario El Sol Mendoza;86.0;Sí
Festival Mendoza Flamenca;Evento Cultural;Nacional - Regional (Cuyo);Arte y diseño;2025-05-03;2025-05-10;2025-05-31;2025;mayo;10;31;del 3 al 31 de mayo;https://www.elsol.com.ar/cultura/este-sabado-comienza-el-xxii-festival-mendoza-flamenca/;Cultural;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Centro Andaluz (Bandera de Los Andes 236, Guaymallén);GUAYMALLEN;Centro Andaluz;NO_MATCH;86.0;Sí;La Herrería Flamenca.;86.0;Sí
Primer Encuentro Regional de Teatro Raro;Encuentro;NS/NC;Cultura;2025-05-02;;;2025;diciembre;2;4;Del 2 al 4 de mayo;https://www.elsol.com.ar/cultura/musica-y-teatro-en-la-agenda-cultural-del-fin-de-semana/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Mendoza;MENDOZA;"Teatro Independencia La Nave Cultural Teatro Plaza";Nave Cultural;90.0;No;Diario.El Sol Mendoza;86.0;Sí
Swiftie Day;Encuentro;Local;Entretenimiento;2025-04-30;2025-05-03;2025-05-03;2025;mayo;3;3;Sábado 3 de mayo, de 16 a 20;https://www.mendoza.gov.ar/prensa/este-sabado-llega-al-le-parc-el-swiftie-day/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Espacio Cultural Julio Le Parc (Mitre y Godoy Cruz, Guaymallén);GUAYMALLEN;Le Parc;Espacio Cultural Julio Le Parc;90.0;No;Taylor Fest Mendoza;86.0;Sí
Comicruz;Feria;Nacional - Regional (Litoral);Arte y diseño;2025-05-01;2025-05-18;2025-05-18;2025;mayo;18;18;del 18 de mayo;https://www.godoycruz.gob.ar/evento/comicruz1/;Asociativo;Anual;FERIAS Y EXPOSICIONES;Mendoza;NO_MATCH;Centro Patrimonial y Artístico Cristoforo Colombo (Tomba 246);MENDOZA;Centro Patrimonial y Artístico Cristoforo Colombo;Centro Patrimonial y Artístico Cristoforo Colombo;100.0;No;Comicruz;56.0;Sí
Día Mundial del Reciclaje;Jornada;Local;Ecología y medio ambiente;2025-05-17;2025-05-17;2025-05-17;2025;mayo;17;17;este viernes;https://www.godoycruz.gob.ar/se-celebro-dia-mundial-del-reciclaje-actividades-promover-la-conciencia-ambiental/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Godoy Cruz;en la Plaza departamental;TUNUYAN;Plaza departamental;Plaza departamental Tunuyán;95.0;No;Municipalidad de Godoy Cruz;100.0;No
Día Mundial del Reciclaje;Jornada;Local;Ecología y medio ambiente;2025-05-13;2025-05-16;;2025;mayo;16;;El próximo 17 de mayo se celebrará el Día Mundial del Reciclaje y, en ese contexto, el Municipio encarará actividades el viernes 16.;https://www.godoycruz.gob.ar/las-actividades-del-municipio-dia-mundial-del-reciclaje/;Gubernamental;Anual;FERIAS Y EXPOSICIONES;Mendoza;Municipalidad de Godoy Cruz;Plaza Godoy Cruz;Desconocido;Plaza Godoy Cruz;Plaza de Godoy Cruz;95.0;No;Municipalidad de Godoy Cruz;100.0;No
Comicruz;Feria;Nacional - Regional (NOA);Arte y diseño;2025-05-12;2025-05-18;2025-05-18;2025;mayo;18;18;señala el domingo 18 de mayo;https://www.godoycruz.gob.ar/se-viene-comicruz-homenaje-la-historieta-argentina-3/;Asociativo;Anual;FERIAS Y EXPOSICIONES;Mendoza;Municipalidad de Godoy Cruz;Centro Cristoforo Colombo (A. Tomba 246);Desconocido;Centro Cristoforo Colombo (A. Tomba 246);NO_MATCH;86.0;Sí;Municipalidad de Godoy Cruz;100.0;No
Godoy Cruz cumple 170 años;Evento Cultural;Nacional - Regional (Cuyo);Cultura;2025-04-01;2025-05-09;2025-05-11;2025;mayo;9;11;del 10 al 11 de mayo;https://www.godoycruz.gob.ar/170o-aniversario-godoy-cruz-se-celebra-lo-grande3/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Godoy Cruz;Espacio Arizu, Biblioteca Municipal, Cristoforo Colombo, Parque Benegas;MENDOZA;"Espacio Arizu";Espacio Arizu;90.0;No;Municipalidad de Godoy Cruz;100.0;No
Feria de las Mascotas;Feria;Local;Veterinaria;2025-05-03;2025-05-10;2025-05-10;2025;mayo;10;10;sÃ¡bado 10 de mayo;https://www.mendovoz.com/las-heras/2025/5/3/las-heras-se-prepara-para-vivir-la-tercera-edicion-de-la-feria-de-las-mascotas-155660.html;Gubernamental;Anual;FERIAS Y EXPOSICIONES;Mendoza;NO_MATCH;Parque de la Familia (Boulogne Sur Mer y Almirante Brown);MENDOZA;Parque de la Familia;Parque de la Familia;100.0;No;No es posible extraer el nombre de la entidad organizadora principal de la información proporcionada.;86.0;Sí
